AE	PK	embassy	Islamabad	33.7326	73.1312
AE	PL	embassy	Warsaw	52.2302	21.0015
AE	PT	embassy	Lisbon	38.7158	-9.1494
AE	RO	embassy	Bucharest	44.4561	26.0872
AE	RS	embassy	Belgrade	44.7790	20.4568
AE	RU	embassy	Moscow	55.7188	37.5142
AE	RW	embassy	Kigali	-1.9380	30.1010
AE	SA	consulate	Jeddah	21.5131	39.1853
AE	SA	embassy	Riyadh	24.6749	46.6262
AE	SC	embassy	Victoria	-4.6234	55.4524
AE	SD	embassy	Khartoum	15.5817	32.5414
AE	SE	embassy	Stockholm	59.3354	18.0531
AE	SG	embassy	Singapore	1.3002	103.8577
AE	SN	embassy	Dakar	14.7019	-17.4766
AE	SO	embassy	Mogadishu	2.0366	45.3523
AE	SY	embassy	Damascus	33.5173	36.2832
AE	TD	embassy	N'Djamena	12.0909	15.0621
AE	TH	embassy	Bangkok	13.7390	100.5478
AE	TM	embassy	Ashgabat	37.8877	58.3548
AE	TN	embassy	Tunis	36.8317	10.1588
AE	TR	consulate_general	Istanbul	41.0876	29.0100
AE	TR	embassy	Ankara	39.8641	32.8616
AE	TZ	embassy	Dar es Salaam	-6.7530	39.2878
AE	UA	embassy	Kyiv	50.4094	30.5558
AE	UG	embassy	Kampala	0.3233	32.5866
AE	US	consulate	Boston	42.3557	-71.0522
AE	US	consulate	Houston	29.6993	-95.4099
AE	US	consulate	Los Angeles	34.0586	-118.4166
AE	US	consulate	New York City	40.7548	-73.9793
AE	US	embassy	Washington, D.C.	38.9114	-77.0692
AE	UZ	embassy	Tashkent	41.3114	69.3137
AE	VN	embassy	Hanoi	21.0245	105.8412
AE	ZA	embassy	Pretoria	-25.7476	28.2298
AF	AE	embassy	Abu Dhabi	24.4273	54.4326
AF	AT	embassy	Vienna	48.2048	16.3087
AF	AU	embassy	Canberra	-35.3235	149.0922
AF	AZ	embassy	Baku	40.3688	49.8145
AF	BD	embassy	Dhaka	23.8054	90.4189
AF	BE	embassy	Uccle	50.7985	4.3424
AF	BG	embassy	Sofia	42.6501	23.3361
AF	CA	embassy	Ottawa	45.4112	-75.6913
AF	CH	embassy	Geneva	46.2200	6.1439
AF	CN	embassy	Beijing	39.9392	116.4518
AF	CZ	embassy	Prague	50.1048	14.3699
AF	DE	embassy	Berlin	52.4798	13.2784
AF	EG	embassy	Heliopolis	30.0925	31.3387
AF	ES	embassy	Madrid	40.4907	-3.7063
AF	GB	embassy	London	51.5016	-0.1688
AF	GR	embassy	Palaio Psychiko	38.0029	23.7731
AF	ID	embassy	Jakarta	-6.2012	106.8297
AF	IQ	embassy	Baghdad	33.2837	44.3942
AF	IR	consulate_general	Mashhad	36.2975	59.6059
AF	IR	consulate_general	Zahedan	29.4929	60.8503
AF	IR	embassy	Tehran	35.7615	51.3593
AF	IT	embassy	Rome	41.9201	12.5177
AF	JO	embassy	Amman	31.9572	35.8717
AF	JP	embassy	Tokyo	35.6578	139.7419
AF	KG	embassy	Bishkek	42.8667	74.5667
AF	KR	embassy	Seoul	37.5600	126.9900
AF	KW	embassy	Kuwait City	29.3750	47.9800
AF	KZ	consulate_general	Almaty	43.2400	76.9150
AF	KZ	embassy	Astana	51.1459	71.3985
AF	LK	embassy	Colombo	6.9071	79.8872
AF	MY	embassy	Kuala Lumpur	3.1478	101.6953
AF	NO	embassy	Oslo	59.9162	10.6995
AF	OM	embassy	Muscat	23.6026	58.4440
AF	PK	consulate	Karachi	24.8600	67.0100
AF	PK	embassy	Islamabad	33.7252	73.0892
AF	PL	embassy	Warsaw	52.1784	21.0720
AF	QA	embassy	Doha	25.3584	51.5116
AF	RU	embassy	Moscow	55.7567	37.5892
AF	SA	consulate_general	Jeddah	21.5699	39.1484
AF	SA	embassy	Riyadh	24.6807	46.6233
AF	SE	embassy	Nacka Municipality	59.3012	18.2051
AF	TJ	embassy	Dushanbe	38.5811	68.7497
AF	TM	embassy	Ashgabat	37.8898	58.3559
AF	TR	embassy	Ankara	39.8879	32.8544
AF	UA	embassy	Kyiv	50.4188	30.4729
AF	UZ	embassy	Tashkent	41.3397	69.2696
AG	CN	embassy	Beijing	39.9040	116.4075
AG	ES	embassy	Madrid	40.4154	-3.6912
AG	GB	high_commission	London	51.5189	-0.1652
AG	GR	embassy	Athens	37.9685	23.7314
AG	US	embassy	Washington, D.C.	38.9058	-77.0643
AL	AE	embassy	Abu Dhabi	24.4260	54.4159
AL	AT	embassy	Vienna	48.1955	16.3763
AL	AU	embassy	Canberra	-35.3521	149.1050
AL	AZ	embassy	Baku	40.3667	49.8352
AL	BA	embassy	Sarajevo	43.8634	18.4254
AL	BE	embassy	Brussels	50.8277	4.3628
AL	BG	embassy	Sofia	42.6936	23.3303
AL	BR	embassy	Brasília	-15.8752	-47.8632
AL	CA	embassy	Ottawa	45.4214	-75.6972
AL	CH	embassy	Muri bei Bern	46.9279	7.4812
AL	CN	embassy	Beijing	39.9115	116.4424
AL	CZ	embassy	Prague	50.0898	14.4036
AL	DE	embassy	Berlin	52.5030	13.3909
AL	EG	embassy	Cairo	30.0697	31.2195
AL	ES	embassy	Madrid	40.4280	-3.6849
AL	FR	embassy	Paris	48.8699	2.2981
AL	GB	embassy	City of Westminster	51.4907	-0.1440
AL	GR	embassy	Filothei-Psychiko Municipality	38.0164	23.7853
AL	HR	embassy	Zagreb	45.8118	15.9696
AL	HU	embassy	Budapest District VI	47.5145	19.0764
AL	IL	embassy	Ramat Gan	32.0871	34.8037
AL	IT	embassy	Rome	41.9074	12.4577
AL	IT	embassy	Rome	41.9253	12.5214
AL	JP	embassy	Tokyo	35.6649	139.7726
AL	KW	embassy	Kuwait City	29.2908	48.0067
AL	ME	embassy	Podgorica	42.4411	19.2439
AL	MK	embassy	Skopje	42.0033	21.4352
AL	PK	consulate	Karachi	24.8600	67.0100
AL	PL	embassy	Warsaw	52.2013	20.9617
AL	QA	embassy	Doha	25.3704	51.5388
AL	RO	embassy	Bucharest	44.4538	26.0883
AL	RS	embassy	Belgrade	44.7760	20.4574
AL	RU	embassy	Moscow	55.7276	37.6160
AL	SA	embassy	Riyadh	24.6859	46.6260
AL	SE	embassy	Lidingö Municipality	59.3608	18.1361
AL	SI	embassy	Ljubljana	46.0542	14.5079
AL	SK	embassy	Bratislava	48.1432	17.1066
AL	TR	embassy	Ankara	39.8530	32.8559
AL	UA	embassy	Kyiv	50.4282	30.5145
AL	US	embassy	Washington, D.C.	38.9139	-77.0470
AL	XK	embassy	Pristina	42.6573	21.1559
AM	AR	embassy	Buenos Aires	-34.5917	-58.3943
AM	AT	embassy	Vienna	48.1883	16.3096
AM	BE	embassy	Brussels	50.8413	4.3703
AM	BG	embassy	Stolichna Municipality	42.6886	23.3536
AM	BR	embassy	Brasília	-15.8171	-47.8178
AM	BY	embassy	Minsk	53.9043	27.6210
AM	CA	embassy	Ottawa	45.4166	-75.6826
AM	CH	embassy	Geneva	46.2176	6.1498
AM	CN	embassy	Beijing	39.9427	116.4476
AM	CZ	embassy	Prague	50.1097	14.3757
AM	DE	embassy	Berlin	52.5171	13.2757
AM	EG	embassy	Cairo	30.0652	31.2223
AM	ES	embassy	Madrid	40.4150	-3.7140
AM	FR	consulate_general	3rd arrondissement of Lyon	45.7515	4.8754
AM	FR	consulate_general	Marseille	43.2723	5.3845
AM	FR	embassy	Paris	48.8841	2.3065
AM	GB	embassy	London	51.4990	-0.1930
AM	GR	embassy	Chalandri	38.0187	23.8052
AM	ID	embassy	Jakarta	-6.2293	106.8300
AM	IL	embassy	Tel Aviv	32.0635	34.7634
AM	IN	embassy	New Delhi	28.5768	77.1629
AM	IQ	embassy	Baghdad	33.3153	44.3661
AM	IR	embassy	Tehran	35.7003	51.4077
AM	IT	embassy	Rome	41.9030	12.4606
AM	IT	embassy	Rome	41.9049	12.4952
AM	JP	embassy	Minato	35.6687	139.7417
AM	LT	embassy	Vilnius	54.6966	25.2525
AM	MX	embassy	Mexico City	19.4148	-99.2176
AM	PL	embassy	Warsaw	52.1501	21.0223
AM	RU	consulate_general	Saint Petersburg	59.9500	30.3167
AM	RU	embassy	Moscow	55.7606	37.6348
AM	SE	embassy	Stockholm	59.3400	18.0597
AM	UA	embassy	Kyiv	50.4482	30.5146
AM	US	embassy	Washington, D.C.	38.9126	-77.0499
AO	AE	embassy	Abu Dhabi	24.4341	54.4041
AO	AR	embassy	Buenos Aires	-34.5683	-58.4508
AO	AT	embassy	Vienna	48.2042	16.3741
AO	AT	embassy	Vienna	48.2365	16.4133
AO	BE	embassy	Ixelles	50.8150	4.3516
AO	BR	embassy	Brasília	-15.8484	-47.9055
AO	CA	embassy	Ottawa	45.4257	-75.6827
AO	CH	embassy	Bern	46.9411	7.4616
AO	CI	embassy	Abidjan	5.3436	-4.0037
AO	CN	embassy	Beijing	39.9441	116.4452
AO	CU	embassy	Havana	23.1258	-82.4169
AO	CV	embassy	Praia	14.9060	-23.5126
AO	DE	embassy	Berlin	52.5134	13.4130
AO	DZ	embassy	Algiers	36.7595	3.0253
AO	ES	embassy	Madrid	40.4299	-3.6847
AO	FR	embassy	Paris	48.8726	2.2894
AO	GB	embassy	City of Westminster	51.5192	-0.1580
AO	GN	embassy	Conakry	9.5092	-13.7122
AO	HU	embassy	Budapest District XII	47.4891	19.0182
AO	IL	embassy	Tel Aviv	32.0658	34.7712
AO	IN	embassy	New Delhi	28.5610	77.1665
AO	IT	embassy	Rome	41.8815	12.4979
AO	IT	embassy	Rome	41.9026	12.4626
AO	JP	embassy	Tokyo	35.6568	139.6724
AO	KE	embassy	Nairobi	-1.2127	36.8119
AO	MX	embassy	Mexico City	19.4166	-99.2098
AO	NA	embassy	Windhoek	-22.5766	17.0863
AO	NG	embassy	Q3787	9.0400	7.4754
AO	NO	embassy	Oslo	59.9133	10.7389
AO	PL	embassy	Warsaw	52.1696	21.0792
AO	PT	embassy	Lisbon	38.7445	-9.1470
AO	RS	embassy	Belgrade	44.7700	20.4572
AO	RU	embassy	Moscow	55.7192	37.5125
AO	SE	embassy	Stockholm	59.3259	18.0750
AO	SG	embassy	Singapore	1.2956	103.8590
AO	TR	embassy	Ankara	39.8899	32.8689
AO	US	consulate_general	Houston	29.7628	-95.3831
AO	US	embassy	Washington, D.C.	38.9181	-77.0367
AO	UY	consulate_general	Montevideo	-34.9064	-56.1343
AO	VN	embassy	Hanoi	21.0353	105.8178
AO	ZA	embassy	Pretoria	-25.7463	28.2312
AO	ZW	embassy	Harare	-17.8639	31.0297
AR	AE	embassy	Abu Dhabi	24.4578	54.3686
AR	AM	embassy	Yerevan	40.1777	44.5258
AR	AO	embassy	Luanda	-8.8301	13.2347
AR	AT	embassy	Vienna	48.2101	16.3744
AR	AU	embassy	Canberra	-35.3077	149.1332
AR	AZ	embassy	Baku	40.3720	49.8444
AR	BB	embassy	Christ Church	13.0782	-59.6044
AR	BD	embassy	Dhaka	23.7942	90.4066
AR	BE	embassy	Brussels	50.8257	4.3649
AR	BG	embassy	Stolichna Municipality	42.6703	23.3508
AR	BO	embassy	La Paz	-16.5082	-68.1301
AR	BR	embassy	Brasília	-15.8118	-47.8784
AR	CA	embassy	Ottawa	45.4212	-75.6957
AR	CH	embassy	Bern	46.9441	7.4546
AR	CL	embassy	Santiago	-33.4393	-70.6453
AR	CN	embassy	Beijing	39.9440	116.4559
AR	CO	embassy	Bogotá	4.6815	-74.0461
AR	CR	embassy	Curridabat	9.9244	-84.0453
AR	CU	embassy	Havana	23.1165	-82.4259
AR	CZ	embassy	Prague	50.0846	14.4268
AR	DE	embassy	Berlin	52.5012	13.3446
AR	DO	embassy	Santo Domingo	18.4611	-69.9085
AR	DZ	embassy	Ben Aknoun	36.7606	3.0226
AR	EC	embassy	Quito	-0.2041	-78.4962
AR	EG	embassy	Cairo	30.0598	31.2186
AR	ES	consulate_general	Barcelona	41.3889	2.1683
AR	ES	embassy	Madrid	40.4284	-3.6928
AR	ET	embassy	Addis Ababa	8.9898	38.7970
AR	FI	embassy	Helsinki	60.1651	24.9389
AR	FR	embassy	Paris	48.8682	2.2901
AR	GB	embassy	London	51.5125	-0.1487
AR	GR	embassy	Athens	37.9780	23.7514
AR	GT	embassy	Guatemala City	14.5867	-90.5151
AR	GY	embassy	Georgetown	6.8062	-58.1575
AR	HN	embassy	Tegucigalpa	14.0960	-87.1950
AR	HT	embassy	Pétion-Ville	18.5071	-72.2835
AR	HU	embassy	Budapest District II	47.5199	19.0308
AR	ID	embassy	Jakarta	-6.1856	106.8222
AR	IE	embassy	Dublin	53.3209	-6.2282
AR	IL	embassy	Herzliya	32.1667	34.8100
AR	IN	embassy	New Delhi	28.5590	77.1609
AR	IR	embassy	Tehran	35.7699	51.4522
AR	IT	embassy	Rome	41.8988	12.4971
AR	IT	embassy	Rome	41.9026	12.4617
AR	JM	embassy	Kingston	18.0077	-76.7870
AR	JP	consulate_general	Tokyo	35.6894	139.6917
AR	JP	embassy	Minato	35.6527	139.7306
AR	KE	embassy	Nairobi	-1.2274	36.8065
AR	KR	embassy	Seoul	37.5367	126.9874
AR	KW	embassy	Kuwait City	29.2945	47.9931
AR	LB	embassy	Beirut	33.8934	35.5149
AR	MA	embassy	Rabat	33.9684	-6.8471
AR	MX	embassy	Mexico City	19.4163	-99.2292
AR	MY	embassy	Kuala Lumpur	3.1478	101.7151
AR	MZ	embassy	Maputo	-25.9768	32.5829
AR	NG	embassy	Q3787	9.0402	7.5302
AR	NI	embassy	Managua	12.0956	-86.2254
AR	NO	embassy	Oslo	59.9135	10.7130
AR	NZ	embassy	Wellington	-41.2749	174.7791
AR	PA	embassy	Panama City	8.9841	-79.5167
AR	PE	consulate_general	Lima	-12.0726	-77.0370
AR	PE	embassy	Lima	-12.0949	-77.0475
AR	PH	embassy	Q1508	14.5606	121.0256
AR	PK	embassy	Islamabad	33.7347	73.0751
AR	PL	embassy	Warsaw	52.2244	21.0646
AR	PT	embassy	Lisbon	38.7367	-9.1417
AR	PY	embassy	Asunción	-25.2854	-57.6170
AR	QA	embassy	Doha	25.3554	51.5123
AR	RO	embassy	Bucharest	44.4373	26.0991
AR	RS	embassy	Belgrade	44.8170	20.4581
AR	RU	embassy	Yakimanka District	55.7308	37.6239
AR	SA	embassy	Riyadh	24.6834	46.6796
AR	SE	embassy	Stockholm	59.3367	18.0912
AR	SG	embassy	Singapore	1.2954	103.8585
AR	SN	embassy	Dakar	14.6768	-17.4484
AR	SR	embassy	Paramaribo	5.8307	-55.1525
AR	SV	embassy	San Salvador	13.7008	-89.2434
AR	SY	embassy	Damascus	33.5210	36.2839
AR	TH	embassy	Bangkok	13.7363	100.5635
AR	TN	embassy	Tunis	36.8392	10.2441
AR	TR	embassy	Ankara	39.8880	32.8720
AR	TT	embassy	Port of Spain	10.6663	-61.5195
AR	UA	embassy	Kyiv	50.4282	30.5146
AR	US	consulate	Manhattan	40.7625	-73.9756
AR	US	embassy	Washington, D.C.	38.9111	-77.0422
AR	UY	embassy	Montevideo	-34.9036	-56.1903
AR	VE	embassy	Caracas	10.4980	-66.8561
AR	VN	embassy	Hanoi	21.0288	105.8557
AR	ZA	embassy	Pretoria	-25.7500	28.2353
AT	AE	embassy	Abu Dhabi	24.4962	54.4087
AT	AL	embassy	Tirana	41.3105	19.8385
AT	AR	embassy	Buenos Aires	-34.5829	-58.4115
AT	AU	embassy	Canberra	-35.3139	149.1223
AT	AZ	embassy	Baku	40.3760	49.8510
AT	BA	embassy	Sarajevo	43.8601	18.4156
AT	BE	embassy	Brussels	50.8437	4.3866
AT	BG	embassy	Sofia	42.6947	23.3315
AT	BR	embassy	Brasília	-15.8309	-47.8967
AT	BY	embassy	Minsk	53.9367	27.5939
AT	CA	embassy	Ottawa	45.4295	-75.6766
AT	CH	embassy	Bern	46.9406	7.4565
AT	CL	embassy	Providencia	-33.4268	-70.6123
AT	CN	embassy	Beijing	39.9086	116.4386
AT	CO	embassy	Bogotá	4.6573	-74.0557
AT	CU	embassy	Havana	23.1104	-82.4365
AT	CY	embassy	Nicosia	35.1588	33.3527
AT	CZ	embassy	Prague	50.0757	14.4025
AT	DE	consulate_general	Munich	48.1375	11.5750
AT	DE	embassy	Berlin	52.5097	13.3639
AT	DZ	embassy	Hydra	36.7546	3.0263
AT	EE	embassy	Tallinn	59.4310	24.7561
AT	EG	embassy	Giza	30.0637	31.2161
AT	ES	embassy	Madrid	40.4505	-3.6916
AT	ET	embassy	Addis Ababa	8.9944	38.7277
AT	FI	embassy	Helsinki	60.1664	24.9510
AT	FR	consulate_general	Strasbourg	48.5914	7.7563
AT	FR	embassy	Paris	48.8613	2.3113
AT	GB	embassy	London	51.4985	-0.1547
AT	GE	embassy	Tbilisi	41.7022	44.7925
AT	GR	embassy	Athens	37.9754	23.7411
AT	HR	embassy	Zagreb	45.8009	16.0071
AT	HU	embassy	Budapest District VI	47.5102	19.0731
AT	ID	embassy	Jakarta	-6.2017	106.8397
AT	IE	embassy	Dublin	53.3206	-6.2176
AT	IL	consulate	Jerusalem	31.7828	35.2200
AT	IL	embassy	Ramat Gan	32.0851	34.8046
AT	IN	embassy	New Delhi	28.5959	77.1828
AT	IR	embassy	Tehran	35.8136	51.4370
AT	IT	embassy	Rome	41.9172	12.4926
AT	IT	embassy	Rome	41.9195	12.5051
AT	JO	embassy	Amman	31.9532	35.9037
AT	JP	embassy	Tokyo	35.6559	139.7327
AT	KE	embassy	Nairobi	-1.2489	36.8208
AT	KR	embassy	Seoul	37.5710	126.9779
AT	KW	embassy	Kuwait City	29.3558	48.0134
AT	KZ	embassy	Astana	51.1473	71.4246
AT	LB	embassy	Beirut	33.8924	35.5125
AT	LT	embassy	Vilnius	54.6808	25.2864
AT	LU	embassy	Luxembourg	49.6133	6.1292
AT	LV	embassy	Riga	56.9590	24.1035
AT	LY	embassy	Tripoli	32.8878	13.1941
AT	MA	embassy	Rabat	34.0130	-6.8209
AT	MD	embassy	Chișinău	47.0142	28.8278
AT	ME	embassy	Podgorica	42.4399	19.2556
AT	MK	consulate	Bitola	41.0319	21.3347
AT	MK	embassy	Skopje	41.9940	21.4077
AT	MX	embassy	Mexico City	19.4138	-99.2265
AT	MY	embassy	Kuala Lumpur	3.1501	101.7084
AT	NG	embassy	Q3787	9.0795	7.5016
AT	NO	embassy	Oslo	59.9161	10.7042
AT	OM	embassy	Muscat	23.6055	58.4477
AT	PE	embassy	Lima	-12.0979	-77.0279
AT	PH	embassy	Q1508	14.5586	121.0563
AT	PK	embassy	Islamabad	33.7152	73.0325
AT	PL	consulate	Kraków	50.0623	19.9249
AT	PL	embassy	Warsaw	52.2076	21.0359
AT	PT	embassy	Lisbon	38.7084	-9.1674
AT	QA	embassy	Doha	25.3183	51.5273
AT	RO	embassy	Bucharest	44.4450	26.1053
AT	RS	embassy	Belgrade	44.8183	20.4512
AT	RU	embassy	Khamovniki District	55.7436	37.5950
AT	SA	embassy	Riyadh	24.6872	46.6259
AT	SE	embassy	Stockholm	59.3372	18.0869
AT	SG	embassy	Singapore	1.3001	103.8577
AT	SI	embassy	Ljubljana	46.0509	14.4979
AT	SK	embassy	Bratislava	48.1481	17.1070
AT	SN	embassy	Dakar	14.6639	-17.4361
AT	SY	embassy	Damascus	33.4974	36.2517
AT	TH	embassy	Bangkok	13.7224	100.5442
AT	TN	embassy	Tunis	36.8409	10.1806
AT	TR	consulate_general	Sarıyer	41.1261	29.0703
AT	TR	embassy	Ankara	39.9096	32.8570
AT	UA	embassy	Kyiv	50.4457	30.5087
AT	US	embassy	Washington, D.C.	38.9454	-77.0692
AT	VN	embassy	Hanoi	21.0186	105.8478
AT	XK	embassy	Pristina	42.6611	21.1501
AT	ZA	embassy	Pretoria	-25.7666	28.2333
AU	AE	embassy	Abu Dhabi	24.4804	54.3573
AU	AF	embassy	Kabul	34.5328	69.1658
AU	AG	consulate	Q36262	17.1211	-61.8447
AU	AO	consulate	Luanda	-8.8383	13.2344
AU	AR	embassy	Buenos Aires	-34.5647	-58.4439
AU	AT	embassy	Vienna	48.1986	16.3730
AU	BB	consulate	Saint Michael	13.1181	-59.6031
AU	BD	high_commission	Dhaka	23.8032	90.4110
AU	BE	embassy	Brussels	50.8411	4.3667
AU	BN	high_commission	Bandar Seri Begawan	4.8884	114.9420
AU	BO	consulate	La Paz	-16.4958	-68.1333
AU	BR	embassy	Brasília	-15.8084	-47.8741
AU	BS	consulate	Nassau	25.0781	-77.3386
AU	BW	consulate	Gaborone	-24.6569	25.9086
AU	CA	consulate	Vancouver	49.2858	-123.1223
AU	CA	consulate_general	Toronto	43.6709	-79.3826
AU	CA	high_commission	Ottawa	45.4210	-75.6989
AU	CH	embassy	Bern	46.9394	7.4755
AU	CK	high_commission	Avarua	-21.2070	-159.7756
AU	CL	embassy	Las Condes	-33.4144	-70.5931
AU	CN	consulate_general	Chengdu	30.6600	104.0633
AU	CN	consulate_general	Guangzhou	23.1300	113.2600
AU	CN	consulate_general	Hong Kong	22.2809	114.1757
AU	CN	consulate_general	Shanghai	31.2280	121.4557
AU	CN	embassy	Beijing	39.9420	116.4475
AU	CO	consulate_general	Bogotá	4.6097	-74.0817
AU	CO	embassy	Bogotá	4.6931	-74.0346
AU	CR	consulate	San José	9.9392	-84.1065
AU	CY	high_commission	Nicosia	35.1664	33.3671
AU	CZ	consulate	Prague	50.0875	14.4214
AU	DE	embassy	Berlin	52.5123	13.4094
AU	DO	consulate	Santo Domingo	18.4625	-69.9361
AU	EC	consulate	Guayaquil	-2.1900	-79.8875
AU	EE	consulate	Tallinn	59.4372	24.7453
AU	EG	embassy	Cairo	30.0637	31.2279
AU	ES	embassy	Madrid	40.4767	-3.6879
AU	ET	embassy	Addis Ababa	8.9967	38.7774
AU	FJ	high_commission	Suva	-18.1245	178.4378
AU	FM	embassy	Kolonia	6.9671	158.2134
AU	FR	consulate_general	Nouméa	-22.2809	166.4429
AU	FR	embassy	Paris	48.8551	2.2901
AU	GB	high_commission	City of Westminster	51.5129	-0.1157
AU	GH	high_commission	Accra	5.5763	-0.1821
AU	GR	embassy	Athens	37.9770	23.7521
AU	HR	embassy	Zagreb	45.8202	15.9773
AU	ID	consulate_general	Surabaya	-7.2865	112.7804
AU	ID	embassy	Jakarta	-6.2321	106.8341
AU	IE	embassy	Dublin	53.3376	-6.2558
AU	IL	embassy	Tel Aviv	32.0618	34.7706
AU	IN	high_commission	New Delhi	28.5955	77.1918
AU	IQ	embassy	Baghdad	33.3112	44.4073
AU	IR	embassy	Tehran	35.7375	51.4135
AU	IT	embassy	Rome	41.9005	12.4654
AU	IT	embassy	Rome	41.9168	12.5139
AU	JO	embassy	Amman	31.9343	35.8790
AU	JP	consulate_general	Fukuoka	33.5901	130.4017
AU	JP	consulate_general	Osaka	34.6927	135.5314
AU	JP	embassy	Tokyo	35.6515	139.7393
AU	KE	high_commission	Nairobi	-1.2206	36.8008
AU	KH	embassy	Phnom Penh	11.5529	104.9359
AU	KI	high_commission	South Tarawa	1.3292	172.9834
AU	KR	embassy	Seoul	37.5710	126.9779
AU	KW	embassy	Kuwait City	29.3815	47.9866
AU	LA	embassy	Vientiane	17.9349	102.6176
AU	LB	embassy	Beirut	33.8956	35.5001
AU	LK	high_commission	Colombo	6.9100	79.8688
AU	MA	embassy	Rabat	33.9734	-6.8449
AU	MM	embassy	Yangon	16.8336	96.1327
AU	MN	embassy	Ulaanbaatar	47.9127	106.9217
